script_name,test_id,test_type,tquery,fixed_query,duration,final_score
employees_c02,3    ,w    ,"""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date,d.dept_no from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date join dept_emp de on de.emp_no = e.emp_no join departments d on de.dept_no = d.dept_no where (e.emp_no > 50000 and s.from_date > '1980-01-01' and e.last_name like 'A%' and e.gender = 'M' and d.dept_no ='d002') or (e.birth_date > '1950-01-01' and t.title like 'Senior%' and s.salary > 50000 and d.dept_name = 'Production' and de.from_date > '1986-01-01');""","""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date,d.dept_no from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date join dept_emp de on de.emp_no = e.emp_no join departments d on de.dept_no = d.dept_no where (e.emp_no > 50000 and s.from_date > '1980-01-01' and e.last_name like 'A%' and d.dept_no ='d002') or (e.birth_date > '1950-01-01' and t.title like 'Senior%' and s.salary > 50000 and d.dept_name = 'Production' and de.from_date > '1986-01-01')""",3,0
employees_c02,4    ,w    ,"""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date,d.dept_no from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date join dept_emp de on de.emp_no = e.emp_no join departments d on de.dept_no = d.dept_no where (e.emp_no > 50000 and s.from_date > '1980-01-01' and e.last_name like 'A%' and e.gender = 'M' and d.dept_no ='d002') or (e.birth_date > '1950-01-01' and t.title like 'Senior%' and s.salary > 50000 and d.dept_name = 'Production' and de.from_date > '1986-01-01');""","""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date,d.dept_no from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date join dept_emp de on de.emp_no = e.emp_no join departments d on de.dept_no = d.dept_no where (e.emp_no > 40000 and s.from_date > '1980-01-01' and e.last_name like 'A%' and e.gender = 'M' and d.dept_no ='d005') or (e.birth_date > '1965-01-01' and t.title like 'Senior%' and s.salary > 50000 and de.from_date > '1990-01-01')""",41,0
employees_c02,5    ,w    ,"""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date,d.dept_no from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date join dept_emp de on de.emp_no = e.emp_no join departments d on de.dept_no = d.dept_no where (e.emp_no > 50000 and s.from_date > '1980-01-01' and e.last_name like 'A%' and e.gender = 'M' and d.dept_no ='d002') or (e.birth_date > '1950-01-01' and t.title like 'Senior%' and s.salary > 50000 and d.dept_name = 'Production' and de.from_date > '1986-01-01');""","""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date,d.dept_no from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date join dept_emp de on de.emp_no = e.emp_no join departments d on de.dept_no = d.dept_no where (e.emp_no > 50000 and s.from_date > '1980-01-01' and e.last_name like 'A%' and e.gender = 'M' and d.dept_no ='d002' and e.birth_date > '1960-01-01') or (e.birth_date > '1950-01-01' and t.title like 'Senior%' and s.salary > 50000 and d.dept_name = 'Production' and de.from_date > '1986-01-01');""",3,0
employees_s02,0    ,w    ,"""select emp_no,from_date,salary from salaries where ( salary > 100000 and emp_no >90000) or ( from_date > '1993-04-01' and to_date = '1996-04-01')""","""select emp_no,from_date,salary from salaries where ( salary > 110000 and emp_no >90000) or ( from_date > '1993-04-01' and to_date = '1996-04-01')""",77,0
employees_c03,0    ,w    ,"""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date,d.dept_no from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date join dept_emp de on de.emp_no = e.emp_no join departments d on de.dept_no = d.dept_no where (e.emp_no > 50000 and s.from_date > '1980-01-01' and e.last_name like 'Al%') or ( e.gender = 'M' and d.dept_no ='d002' and e.birth_date > '1950-01-01' and t.title like 'Senior%') or ( s.salary > 50000 and d.dept_name = 'Production' and de.from_date > '1990-01-01');""","""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date,d.dept_no from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date join dept_emp de on de.emp_no = e.emp_no join departments d on de.dept_no = d.dept_no where (e.emp_no > 50000 and s.from_date > '1980-01-01' and e.last_name like 'Al%') or ( e.gender = 'M' and d.dept_no ='d002' and e.birth_date > '1950-01-01' and t.title like 'Senior%') or ( s.salary > 50000 and d.dept_name = 'Production' and de.from_date > '1991-01-01')""",48,0
employees_c03,1    ,w    ,"""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date,d.dept_no from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date join dept_emp de on de.emp_no = e.emp_no join departments d on de.dept_no = d.dept_no where (e.emp_no > 50000 and s.from_date > '1980-01-01' and e.last_name like 'Al%') or ( e.gender = 'M' and d.dept_no ='d002' and e.birth_date > '1950-01-01' and t.title like 'Senior%') or ( s.salary > 50000 and d.dept_name = 'Production' and de.from_date > '1990-01-01');""","""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date,d.dept_no from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date join dept_emp de on de.emp_no = e.emp_no join departments d on de.dept_no = d.dept_no where (e.emp_no > 50000 and s.from_date > '1980-01-01' and e.last_name like 'Al%') or ( e.gender = 'M' and d.dept_no <'d002' and e.birth_date > '1950-01-01' and t.title like 'Senior%') or ( s.salary > 50000 and d.dept_name = 'Production' and de.from_date > '1990-01-01')""",11,0
employees_c03,2    ,w    ,"""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date,d.dept_no from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date join dept_emp de on de.emp_no = e.emp_no join departments d on de.dept_no = d.dept_no where (e.emp_no > 50000 and s.from_date > '1980-01-01' and e.last_name like 'Al%') or ( e.gender = 'M' and d.dept_no ='d002' and e.birth_date > '1950-01-01' and t.title like 'Senior%') or ( s.salary > 50000 and d.dept_name = 'Production' and de.from_date > '1990-01-01');""","""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date,d.dept_no from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date join dept_emp de on de.emp_no = e.emp_no join departments d on de.dept_no = d.dept_no where (s.salary > 500000 and s.from_date > '1980-01-01' and e.last_name like 'Al%') or ( e.gender = 'M' and d.dept_no ='d002' and e.birth_date > '1950-01-01' and t.title like 'Senior%') or ( s.salary > 50000 and d.dept_name = 'Production' and de.from_date > '1990-01-01')""",12,0
employees_c03,3    ,w    ,"""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date,d.dept_no from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date join dept_emp de on de.emp_no = e.emp_no join departments d on de.dept_no = d.dept_no where (e.emp_no > 50000 and s.from_date > '1980-01-01' and e.last_name like 'Al%') or ( e.gender = 'M' and d.dept_no ='d002' and e.birth_date > '1950-01-01' and t.title like 'Senior%') or ( s.salary > 50000 and d.dept_name = 'Production' and de.from_date > '1990-01-01');""","""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date,d.dept_no from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date join dept_emp de on de.emp_no = e.emp_no join departments d on de.dept_no = d.dept_no where (e.emp_no > 50000 and s.from_date > '1980-01-01' and e.last_name like 'Al%') or ( d.dept_no ='d002' and e.birth_date > '1950-01-01' and t.title like 'Senior%') or ( s.salary > 50000 and d.dept_name = 'Production' and de.from_date > '1990-01-01')""",4,0
employees_c03,4    ,w    ,"""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date,d.dept_no from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date join dept_emp de on de.emp_no = e.emp_no join departments d on de.dept_no = d.dept_no where (e.emp_no > 50000 and s.from_date > '1980-01-01' and e.last_name like 'Al%') or ( e.gender = 'M' and d.dept_no ='d002' and e.birth_date > '1950-01-01' and t.title like 'Senior%') or ( s.salary > 50000 and d.dept_name = 'Production' and de.from_date > '1990-01-01');""","""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date,d.dept_no from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date join dept_emp de on de.emp_no = e.emp_no join departments d on de.dept_no = d.dept_no where (s.salary > 50000 and s.from_date > '1985-01-01' and e.last_name like 'A%') or ( e.gender = 'M' and d.dept_no ='d003' and e.birth_date > '1955-01-01' and t.title like 'Senior%') or ( s.salary > 60000 and d.dept_name = 'Production' and de.from_date > '1991-01-01')""",123,0
employees_c03,5    ,w    ,"""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date,d.dept_no from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date join dept_emp de on de.emp_no = e.emp_no join departments d on de.dept_no = d.dept_no where (e.emp_no > 50000 and s.from_date > '1980-01-01' and e.last_name like 'Al%') or ( e.gender = 'M' and d.dept_no ='d002' and e.birth_date > '1950-01-01' and t.title like 'Senior%') or ( s.salary > 50000 and d.dept_name = 'Production' and de.from_date > '1990-01-01');""","""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date,d.dept_no from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date join dept_emp de on de.emp_no = e.emp_no join departments d on de.dept_no = d.dept_no where (e.emp_no > 50000 and s.from_date > '1980-01-01' and e.last_name like 'Al%') or ( e.gender = 'M' and d.dept_no ='d002' and e.birth_date > '1950-01-01' and t.title like 'Senior%' and e.hire_date>'1989-01-01') or ( s.salary > 50000 and d.dept_name = 'Production' and de.from_date > '1990-01-01');""",16,0
employees_s02,1    ,w    ,"""select emp_no,from_date,salary from salaries where ( salary > 100000 and emp_no >90000) or ( from_date > '1993-04-01' and to_date = '1996-04-01')""","""select emp_no,from_date,salary from salaries where ( salary > 100000 and emp_no >90000) or ( from_date = '1993-04-01' and to_date = '1996-04-01')""",3,0
employees_c05,0    ,w    ,"""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date,d.dept_no from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date join dept_emp de on de.emp_no = e.emp_no join departments d on de.dept_no = d.dept_no where (e.emp_no > 60000 and s.from_date= '1996-01-01') or ( e.last_name like 'Al%' and e.hire_date > '1987-01-01') or ( e.gender = 'M' and d.dept_no ='d002' ) or ( e.birth_date > '1965-01-01' and t.title like 'Senior%') or ( s.salary > 70000 and d.dept_name = 'Production') or ( de.from_date > '2000-01-01' and t.from_date > '2000-01-01');""","""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date,d.dept_no from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date join dept_emp de on de.emp_no = e.emp_no join departments d on de.dept_no = d.dept_no where (e.emp_no > 50000 and s.from_date= '1996-01-01') or ( e.last_name like 'Al%' and e.hire_date > '1987-01-01') or ( e.gender = 'M' and d.dept_no ='d002' ) or ( e.birth_date > '1965-01-01' and t.title like 'Senior%') or ( s.salary > 70000 and d.dept_name = 'Production') or ( de.from_date > '2000-01-01' and t.from_date > '2000-01-01');""",71,0
employees_c05,1    ,w    ,"""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date,d.dept_no from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date join dept_emp de on de.emp_no = e.emp_no join departments d on de.dept_no = d.dept_no where (e.emp_no > 60000 and s.from_date= '1996-01-01') or ( e.last_name like 'Al%' and e.hire_date > '1987-01-01') or ( e.gender = 'M' and d.dept_no ='d002' ) or ( e.birth_date > '1965-01-01' and t.title like 'Senior%') or ( s.salary > 70000 and d.dept_name = 'Production') or ( de.from_date > '2000-01-01' and t.from_date > '2000-01-01');""","""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date,d.dept_no from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date join dept_emp de on de.emp_no = e.emp_no join departments d on de.dept_no = d.dept_no where (e.emp_no > 60000 and s.from_date= '1996-01-01') or ( e.last_name like 'Al%' and e.hire_date > '1987-01-01') or ( e.gender = 'M' and d.dept_no ='d002' ) or ( e.birth_date > '1965-01-01' and t.title not like 'Senior%') or ( s.salary > 70000 and d.dept_name = 'Production') or ( de.from_date > '2000-01-01' and t.from_date > '2000-01-01');""",9,0
employees_c05,2    ,w    ,"""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date,d.dept_no from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date join dept_emp de on de.emp_no = e.emp_no join departments d on de.dept_no = d.dept_no where (e.emp_no > 60000 and s.from_date= '1996-01-01') or ( e.last_name like 'Al%' and e.hire_date > '1987-01-01') or ( e.gender = 'M' and d.dept_no ='d002' ) or ( e.birth_date > '1965-01-01' and t.title like 'Senior%') or ( s.salary > 70000 and d.dept_name = 'Production') or ( de.from_date > '2000-01-01' and t.from_date > '2000-01-01');""","""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date,d.dept_no from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date join dept_emp de on de.emp_no = e.emp_no join departments d on de.dept_no = d.dept_no where (e.emp_no > 60000 and s.from_date= '1996-01-01') or ( e.last_name like 'Al%' and e.hire_date > '1987-01-01') or ( e.gender = 'M' and d.dept_no ='d002' ) or ( e.birth_date > '1965-01-01' and t.title like 'Senior%') or ( s.salary > 70000 and d.dept_name = 'Production') or ( de.from_date > '2000-01-01' and e.hire_date > '2000-01-01');""",5,0
employees_c05,3    ,w    ,"""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date,d.dept_no from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date join dept_emp de on de.emp_no = e.emp_no join departments d on de.dept_no = d.dept_no where (e.emp_no > 60000 and s.from_date= '1996-01-01') or ( e.last_name like 'Al%' and e.hire_date > '1987-01-01') or ( e.gender = 'M' and d.dept_no ='d002' ) or ( e.birth_date > '1965-01-01' and t.title like 'Senior%') or ( s.salary > 70000 and d.dept_name = 'Production') or ( de.from_date > '2000-01-01' and t.from_date > '2000-01-01');""","""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date,d.dept_no from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date join dept_emp de on de.emp_no = e.emp_no join departments d on de.dept_no = d.dept_no where (e.emp_no > 60000 and s.from_date= '1996-01-01') or ( e.last_name like 'Al%' and e.hire_date > '1987-01-01') or ( e.gender = 'M' and d.dept_no ='d002' ) or ( e.birth_date > '1965-01-01') or ( s.salary > 70000 and d.dept_name = 'Production') or ( de.from_date > '2000-01-01' and t.from_date > '2000-01-01');""",8,0
