script_name,test_id,test_type,tquery,fixed_query,duration,final_score,similarity
data_collector_wc1,4,w    ,"""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where s.instance_id =132 or s.idx_tup_read >80000000 or s.dbname = 'obp' or s.idx_scan = 1 or s.stat_id = 1504532 or i.platform='mysql' or i.cpu = 8 or i.environment = 'dba'""","""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where s.instance_id =132 or s.idx_tup_read >80000000 or s.dbname = 'obp' or s.idx_scan = 1 or s.stat_id = 1504532 or i.platform='mysql' or i.cpu = 8""",36,0,0.933333333
data_collector_wc1,5,w    ,"""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where s.instance_id =132 or s.idx_tup_read >80000000 or s.dbname = 'obp' or s.idx_scan = 1 or s.stat_id = 1504532 or i.platform='mysql' or i.cpu = 8 or i.environment = 'dba'""","""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where s.instance_id =132 or s.idx_tup_read >90000000 or s.dbname = 'obp' or s.idx_scan = 1 or s.idx_tup_fetch = 1504532 or i.platform='mysql' or i.cpu = 8""",1443,1384643,0.733333333
data_collector_ws4,0,w    ,"""select stat_id from index_stats where instance_id =131 and size_mb >1000 and bloat_ratio >1 and idx_tup_read =0 ""","""select stat_id from index_stats where instance_id =131 and size_mb >1100 and bloat_ratio >1 and idx_tup_read =0 """,76,0,0.875
data_collector_ws4,1,w    ,"""select stat_id from index_stats where instance_id =131 and size_mb >1000 and bloat_ratio >1 and idx_tup_read =0 ""","""select stat_id from index_stats where instance_id =131 and size_mb >1000 and bloat_ratio >1 and idx_tup_read >=0 """,10,0,0.875
data_collector_ws4,2,w    ,"""select stat_id from index_stats where instance_id =131 and size_mb >1000 and bloat_ratio >1 and idx_tup_read =0 ""","""select stat_id from index_stats where instance_id =131 and size_mb >1000 and bloat_ratio >1 and idx_tup_read =0 and schemaname ='public'""",22,0,0.888888889
data_collector_ws4,3,w    ,"""select stat_id from index_stats where instance_id =131 and size_mb >1000 and bloat_ratio >1 and idx_tup_read =0 ""","""select stat_id from index_stats where instance_id =131 and size_mb >1000 and stat_id >1 and idx_tup_read =0 """,19,0,0.75
data_collector_ws4,4,w    ,"""select stat_id from index_stats where instance_id =131 and size_mb >1000 and bloat_ratio >1 and idx_tup_read =0 ""","""select stat_id from index_stats where instance_id =131 and size_mb >1000 and bloat_ratio >1  """,10,0,0.857142857
data_collector_ws4,5,w    ,"""select stat_id from index_stats where instance_id =131 and size_mb >1000 and bloat_ratio >1 and idx_tup_read =0 ""","""select stat_id from index_stats where instance_id =131 and size_mb >1100 and bloat_ratio >1 and idx_tup_read >=0 """,14,0,0.75
data_collector_wm3,0,w    ,"""select stat_id from index_stats where (dbname = 'obp' and instance_id > 131 and bloat_ratio=0) or( idx_tup_read = 0 and relname like 'qrtz%' and size_mb >1) ""","""select stat_id from index_stats where (dbname = 'obp' and instance_id > 150 and bloat_ratio =0) or( idx_tup_read = 0 and relname like 'qrtz%' and size_mb >1) """,111,0,0.916666667
data_collector_wm3,1,w    ,"""select stat_id from index_stats where (dbname = 'obp' and instance_id > 131 and bloat_ratio=0) or( idx_tup_read = 0 and relname like 'qrtz%' and size_mb >1) ""","""select stat_id from index_stats where (dbname = 'obp' and instance_id > 131 and bloat_ratio =0) or( idx_tup_read = 0 and relname like 'qrtz%' and size_mb >=1) """,12,0,0.916666667
data_collector_wm3,2,w    ,"""select stat_id from index_stats where (dbname = 'obp' and instance_id > 131 and bloat_ratio=0) or( idx_tup_read = 0 and relname like 'qrtz%' and size_mb >1) ""","""select stat_id from index_stats where (dbname = 'obp' and instance_id > 131 and bloat_ratio =0 and idx_scan =0) or( idx_tup_read = 0 and relname like 'qrtz%' and size_mb >1) """,13,0,0.923076923
data_collector_wm3,3,w    ,"""select stat_id from index_stats where (dbname = 'obp' and instance_id > 131 and bloat_ratio=0) or( idx_tup_read = 0 and relname like 'qrtz%' and size_mb >1) ""","""select stat_id from index_stats where (dbname = 'obp' and stat_id > 131 and bloat_ratio =0) or( idx_tup_read = 0 and relname like 'qrtz%' and size_mb >1) """,14,0,0.833333333
data_collector_wm3,4,w    ,"""select stat_id from index_stats where (dbname = 'obp' and instance_id > 131 and bloat_ratio=0) or( idx_tup_read = 0 and relname like 'qrtz%' and size_mb >1) ""","""select stat_id from index_stats where (dbname = 'obp' and bloat_ratio =0) or( idx_tup_read = 0 and relname like 'qrtz%' and size_mb >1) """,16,0,0.909090909
data_collector_wm3,5,w    ,"""select stat_id from index_stats where (dbname = 'obp' and instance_id > 131 and bloat_ratio=0) or( idx_tup_read = 0 and relname like 'qrtz%' and size_mb >1) ""","""select stat_id from index_stats where (dbname = 'obp' and stat_id > 131 and bloat_ratio = 0) or( idx_tup_read = 0 and relname like 'qrtz%' and size_mb >=1) """,30,0,0.75
data_collector_wc3,0,w    ,"""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where ( s.dbname = 'obp' and s.idx_scan =0 and i.environment = 'production' and i.is_running = 't' and s.bloat_ratio >0) or (i.platform='postgres' and i.cpu = 4 and s.size_mb >1 and s.relname not like 'qrtz%' and s.idx_scan =0)""","""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where ( s.dbname = 'obp' and s.idx_scan =0 and i.environment = 'production' and i.is_running = 't' and s.bloat_ratio >1) or (i.platform='postgres' and i.cpu = 4 and s.size_mb >1 and s.relname not like 'qrtz%' and s.idx_scan =0)""",203,0,0.95
data_collector_wc3,1,w    ,"""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where ( s.dbname = 'obp' and s.idx_scan =0 and i.environment = 'production' and i.is_running = 't' and s.bloat_ratio >0) or (i.platform='postgres' and i.cpu = 4 and s.size_mb >1 and s.relname not like 'qrtz%' and s.idx_scan =0)""","""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where ( s.dbname = 'obp' and s.idx_scan =0 and i.environment = 'production' and i.is_running = 't' and s.bloat_ratio >=0) or (i.platform='postgres' and i.cpu = 4 and s.size_mb >1 and s.relname not like 'qrtz%' and s.idx_scan =0)""",16,0,0.95
data_collector_wc3,2,w    ,"""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where ( s.dbname = 'obp' and s.idx_scan =0 and i.environment = 'production' and i.is_running = 't' and s.bloat_ratio >0) or (i.platform='postgres' and i.cpu = 4 and s.size_mb >1 and s.relname not like 'qrtz%' and s.idx_scan =0)""","""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where ( s.dbname = 'obp' and s.idx_scan =0 and i.environment = 'production' and i.is_running = 't' and s.bloat_ratio >0 and s.idx_blks_hit_ratio <0) or (i.platform='postgres' and i.cpu = 4 and s.size_mb >1 and s.relname not like 'qrtz%' and s.idx_scan =0)""",16,0,0.952380952
data_collector_wc3,3,w    ,"""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where ( s.dbname = 'obp' and s.idx_scan =0 and i.environment = 'production' and i.is_running = 't' and s.bloat_ratio >0) or (i.platform='postgres' and i.cpu = 4 and s.size_mb >1 and s.relname not like 'qrtz%' and s.idx_scan =0)""","""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where ( s.dbname = 'obp' and s.idx_scan =0 and i.environment = 'production' and i.is_running = 't' and i.application_id >0 ) or (i.platform='postgres' and i.cpu = 4 and s.size_mb >1 and s.relname not like 'qrtz%' and s.idx_scan =0)""",13,0,0.9
data_collector_wc3,4,w    ,"""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where ( s.dbname = 'obp' and s.idx_scan =0 and i.environment = 'production' and i.is_running = 't' and s.bloat_ratio >0) or (i.platform='postgres' and i.cpu = 4 and s.size_mb >1 and s.relname not like 'qrtz%' and s.idx_scan =0)""","""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where ( s.dbname = 'obp' and s.idx_scan =0 and i.environment = 'production' and i.is_running = 't' and s.bloat_ratio >0) or (i.platform='postgres' and i.cpu = 4 and s.size_mb >1 and s.relname not like 'qrtz%' )""",13,0,0.947368421
data_collector_wc3,5,w    ,"""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where ( s.dbname = 'obp' and s.idx_scan =0 and i.environment = 'production' and i.is_running = 't' and s.bloat_ratio >0) or (i.platform='postgres' and i.cpu = 4 and s.size_mb >1 and s.relname not like 'qrtz%' and s.idx_scan =0)""","""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where ( s.dbname = 'obp' and s.idx_scan =0 and i.environment = 'production' and i.is_running = 't' and s.bloat_ratio >=0) or (i.platform='postgres' and i.cpu = 4 and s.size_mb >1 and s.relname not like 'qrtz%')""",28,0,0.894736842
data_collector_wc2,0,w    ,"""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where  ( s.instance_id =132 and s.relname like 'qrtz%' and  s.size_mb >10) or (s.dbname = 'obp' and s.idx_scan =0 and i.environment = 'production') or (i.platform='postgres' and i.cpu = 4 and s.bloat_ratio >0)""","""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where  ( s.instance_id =132 and s.relname like 'qrtz%' and  s.size_mb >20) or (s.dbname = 'obp' and s.idx_scan =0 and i.environment = 'production') or (i.platform='postgres' and i.cpu = 4 and s.bloat_ratio >0)""",276,0,0.944444444
data_collector_wc2,1,w    ,"""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where  ( s.instance_id =132 and s.relname like 'qrtz%' and  s.size_mb >10) or (s.dbname = 'obp' and s.idx_scan =0 and i.environment = 'production') or (i.platform='postgres' and i.cpu = 4 and s.bloat_ratio >0)""","""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where  ( s.instance_id =132 and s.relname like 'qrtz%' and  s.size_mb >=10) or (s.dbname = 'obp' and s.idx_scan =0 and i.environment = 'production') or (i.platform='postgres' and i.cpu = 4 and s.bloat_ratio >0)""",23,0,0.944444444
data_collector_wc2,2,w    ,"""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where  ( s.instance_id =132 and s.relname like 'qrtz%' and  s.size_mb >10) or (s.dbname = 'obp' and s.idx_scan =0 and i.environment = 'production') or (i.platform='postgres' and i.cpu = 4 and s.bloat_ratio >0)""","""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where  ( s.instance_id =132 and s.relname like 'qrtz%' and  s.size_mb >10) or (s.dbname = 'obp' and s.idx_scan =0 and i.environment = 'production') or (i.platform='postgres' and i.cpu = 4 and s.bloat_ratio >0 and s.idx_scan = 0)""",43,0,0.947368421
data_collector_wc2,3,w    ,"""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where  ( s.instance_id =132 and s.relname like 'qrtz%' and  s.size_mb >10) or (s.dbname = 'obp' and s.idx_scan =0 and i.environment = 'production') or (i.platform='postgres' and i.cpu = 4 and s.bloat_ratio >0)""","""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where  ( s.instance_id =132 and s.relname like 'qrtz%' and  i.listen_port >10) or (s.dbname = 'obp' and s.idx_scan =0 and i.environment = 'production') or (i.platform='postgres' and i.cpu = 4 and s.bloat_ratio >0)""",17,0,0.888888889
data_collector_wc2,4,w    ,"""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where  ( s.instance_id =132 and s.relname like 'qrtz%' and  s.size_mb >10) or (s.dbname = 'obp' and s.idx_scan =0 and i.environment = 'production') or (i.platform='postgres' and i.cpu = 4 and s.bloat_ratio >0)""","""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where  ( s.instance_id =132 and s.relname like 'qrtz%' ) or (s.dbname = 'obp' and s.idx_scan =0 and i.environment = 'production') or (i.platform='postgres' and i.cpu = 4 and s.bloat_ratio >0)""",17,0,0.941176471
data_collector_wc2,5,w    ,"""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where  ( s.instance_id =132 and s.relname like 'qrtz%' and  s.size_mb >10) or (s.dbname = 'obp' and s.idx_scan =0 and i.environment = 'production') or (i.platform='postgres' and i.cpu = 4 and s.bloat_ratio >0)""","""select s.stat_id from instances i join index_stats s on i.instance_id = s.instance_id where  ( s.instance_id =132 and s.relname like 'qrtz%' ) or (s.dbname = 'obp' and s.idx_scan =0 and i.environment = 'production' and i.is_running = 't') or (i.platform='postgres' and i.cpu = 4 and s.bloat_ratio >0)""",52,0,0.888888889
data_collector_wm1,0,w    ,"""select stat_id from index_stats where instance_id =132 or idx_tup_read >70000000 or  dbname = 'obp' or idx_scan = 1 or stat_id = 1504532 ""","""select stat_id from index_stats where instance_id =132 or idx_tup_read >80000000 or  dbname = 'obp' or idx_scan = 1 or stat_id = 1504532 """,156,0,0.9
data_collector_wm1,1,w    ,"""select stat_id from index_stats where instance_id =132 or idx_tup_read >70000000 or  dbname = 'obp' or idx_scan = 1 or stat_id = 1504532 ""","""select stat_id from index_stats where instance_id =132 or idx_tup_read >70000000 or  dbname = 'obp' or idx_scan = 1 or stat_id > 1504532 """,11,0,0.9
data_collector_wm1,2,w    ,"""select stat_id from index_stats where instance_id =132 or idx_tup_read >70000000 or  dbname = 'obp' or idx_scan = 1 or stat_id = 1504532 ""","""select stat_id from index_stats where ( instance_id =132 and bloat_ratio>0)  or idx_tup_read >70000000 or  dbname = 'obp' or idx_scan = 1 or stat_id = 1504532 """,11,0,0.909090909
